"product.productId","product.title","product.price","review.userId","review.profileName","review.score","review.summary","review.text","word_scores","compound","pos","neu","neg","but_count","Num_Exclamations","Num_Characters","Num_Words"
"B000FKHNK0","Futuro Tennis Elbow Support (w / tension pad), One Size/ADJ, Black, 1 Support (Pack of 2)","21.19","ABLOQZIL42W7I","kone ""kone""",5,"It Works to Decrease Elbow Tendonitis Pain","I have had several different kinds of tendonitis supports, and have settled on this one (so far) as being the best of the group. I like it because it is easy to put on, comfortable to wear, and best of all, it works. The ""pressure spot"" built into the band must be placed over the affected tendon just in front of the painful spot. The pressure spot creates a new fulcrum for the tendon and allows the damaged portion to rest and heal. I have severe ""tennis elbow"" and this allows me to function and do things (even play limited tennis) as the tendon heals. It must be tight to be effective, for it must place adequate pressure on the tendon in order to work. I wear an ace bandage beneath the support so that I can cinch the support tighter and not pinch the skin.One universal rule in healing any injury is to stop doing anything that hurts the injured area. Do not try to go through the pain, it will just make the injury worse and set back the healing time. Therefore, if an activity is causing pain, even while wearing the support, stop doing that activity and let time pass to allow for healing. Tendonitis injuries heal very slowly, some taking as long as a year to heal. Be patient, do something else to stay active, but above all, don't irritate the tendon!Thisis a good effective product at an affordable price.kone","{0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0.75, 0, 0, 0, 0, 0.95, 0, 0, 0, 1.15, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 0, 0, -0.95, 0, 0, -0.6, 0, 0.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.95, 0, 0, 0, 0, 0, 0, 0, -0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, -0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05, 0, 0, 0, 0, 0.45, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, -0.6, 0, 0, 0, -1.05, 0, -0.85, 0, 0, 0, 0, 0, 0, 0, 0, -1.15, 0, 0, 0, 0, 0, -0.9, -1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.15, 0, 0, 0, 0, 0.85, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 1.998, 0, 0, 0, 2.85, 3.15, 0, 0, 0, 0, 0}",0.904,0.142,0.749,0.109,1,1,1325,245
"B000OWMRNM","Big Tease Toys I Rub My Wormie Personal Massager","unknown","A3CW3D4AEAZYBJ","pianogal",4,"Good for sore muscles!","This product is good to your muscles after a long hard day. Do wash it before first use, because it has a rubbery smell.","{0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.361,0.11,0.837,0.053,0,0,120,24
"B000P1TYEM","BRUSHPICKS","4.15","AUUUMSYV524V8","TRic ""TRic""",3,"Tough on the gums","The plastic can cut your gums if you're not careful. Many times the only way to get between teeth is near the gum. Also, the brush end bends easily if your teeth are close together, which I guess mine are.","{0, 0, 0, -1.1, 0, 0, 0, 0, 0, -0.444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.037,0.056,0.862,0.083,0,0,205,40
"B0002DUT9C","PediFix No Sore Feet Stretch Socks","9.06","A1KRF68MI0WTDS","Jen Q",5,"Works great over a cast and bulky post-op bandage!","I got these in preparation for my ankle surgery and thank God I did. I used them to cover up the large splint/bandage and my toes post-op and now I wear them over the hard cast. It's especially important over the cast - even though it's a smooth fiberglass it gets caught on the furniture and bedding so covering with the sock eliminates that problem and keeps my toes nice and warm as well. It fits perfectly to the top of it (my cast ends a few inches below my knee). I am also using a Cast Cozy for extra warmth when I go outside or when my toes are really cold inside. Both are really needed IMO. Definitely get the XL for covering any cast or bulky bandage. That's what I have and it fits fine but I don't think a smaller size would work. They are also holding up well after 3 weeks of use and washing - no holes to be found (and I take it on and off at least 2x daily to check the swelling in my toes).","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.2, 0, 0, 0, 0.5465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.85, 0, 0, 0, 0, 0.9, 0, 0.45, 0, 0.55, 0, 0, 1.6, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.98185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.873,0.111,0.859,0.03,1,0,908,183
"B000P1TYEM","BRUSHPICKS","4.15","A1UI882IUSB8B2","Linda V. Maneval",5,"Brushpicks","Doctor's Brush Picks are the best product I've ever used. Very hard to find in stores and was so glad to find them online.","{0, 0, 0, 0, 0, 3.2, 0, 0, 0, 0, 0, -0.693, 0, 0, 0, 0, 0, 0, 0, 2.293, 0, 0, 0, 0}",0.778,0.248,0.696,0.056,0,0,122,24
"B000P1TYEM","BRUSHPICKS","4.15","A300C63JPB92K4","D. Silver",5,"Great","Been looking for these for yeas. I'm glad that i finally found them. . . . . . . .","{0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.459,0.136,0.864,0,0,0,82,13
"B000P1TYEM","BRUSHPICKS","4.15","A2ST9PG0QJRCDJ","janacoop",5,"good stuff","This does wonders for teeth and gums.First time I ordered although I used it often when in N.Y.where relatives introduced me to this product.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,0,141,24
"B000P1TYEM","BRUSHPICKS","4.15","A27NZE7ZJUFJIJ","Otto K. Melges ""Otto K. Melges""",5,"BRUSHPICKS (plastic tooth picks)","Bought these as I was unable to find or buy another brand previously available in retail stores. These are great and I prefer over wood.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 0}",0.625,0.146,0.854,0,0,0,136,25
"B000P1TYEM","BRUSHPICKS","4.15","A1RKZP6V1U7OJK","Bruce Stewart ""Cybergemini""",5,"Must Try","These are great, far better than floss. A friend turned me on to these and now I don't go anywhere without them. Cleans between teeth, stuck food, without pulling or fraying like floss. Amazing what little bits of food they find.","{0, 0, 3.1, 0, 1.9, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1.5, 0, 2.8, 0, 0, 0, 0, 0, 0, 0}",0.938,0.308,0.654,0.037,0,0,229,41
"B000P1TYEM","BRUSHPICKS","4.15","A397JO8V6IJFE0","A. Thorsted ""Netski""",5,"Have trouble flossing, these picks will really help!","I love these picks. I have trouble flossing, teeth are too close together and little places you just can't get to or the floss breaks. If this describes you at all, these picks are for you. NEVER, have food stuck in your teeth again. My dentist says my teeth have never been cleaner since I started using these a year ago. The hygienist says I have very little plaque at all on my teeth now. I am totally addicted. I pass these out to my friends and they all love them too.","{0, 3.2, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 3.2, 0, 0}",0.876,0.128,0.831,0.041,0,0,473,92
"B000P1TYEM","BRUSHPICKS","4.15","A2M516ZQIU1BAS","Jim Butler",3,"to thick for me","Read glowing review on different web site and since I've always had difficulty with standard floss thought I would give it a try. My teeth are very close together and no way is this getting between. Not saying a bad product, just don't think it's going to work unless you have enough room.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 1.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.19,0.05,0.87,0.08,0,0,289,53
"B000P1TYEM","BRUSHPICKS","4.15","A2CG9HGAPQ46NP","Roy Duhamel ""roy22791""",5,"Better Than Toothpicks","I had been using this product for years after finding them in a local grocery store with shelved medical type items. Then both the grocery store and Walmart discontinued stocking them.I found them at Amazon, and ordered some spares. These are easy to use, can get between closely adjacent teeth and the reverse end has tiny brushes built in that are very helpful for certain uses when cleaning teeth. Also, they are washable/reuseable. They beat any wood toothpick I have used.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.093, 0, 1.3637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.842,0.116,0.884,0,0,0,477,82
"B000P1TYEM","BRUSHPICKS","4.15","A1NCMP85NHYGXE","Rusty79",4,"they help","Been using these for the past 6 mos. My gums have always bled cause I only flossed before going to the dentist (about every 6 mos or so), regular floss never really worked me, my teeth were too close together. The last visit my dentist said my gums were getting inflamed and was getting the periodontal thing. I researched alternatives to the floss and found these, also researched the proper way to brush teeth and started using the total care mouthwash. My gums stopped bleeding after about a month of using these and I would use the regular floss about twice a month just to get a little more thorough removal of junk in there. These could be a little more sturdy on the brush end of them as I have had a few bend and had to throw out but that's a few out of 250 which isn't bad. My next dentist appt is in a month so i'll see what they say. Hopefully they'll say , wow!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2465, 0, 0, 0, -0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55, 0, 0, 0, 4.2}",0.931,0.083,0.899,0.017,1,1,873,168
"B000P1TYEM","BRUSHPICKS","4.15","ASUA7D0OXZ60D","Lynn H. Clardy ""net shopper""",3,"a great little product.","There is absolutely nothing wrong with the product, in fact, it's great.The shipping and handling is exhorbitant.","{0, 0, 0, 0, 1.759979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.414,0.147,0.853,0,0,0,113,17
"B00023DDSQ","Jobst Ultrasheer 15-20 mmHg Pantyhose","50.00","A30VXJLCK3IQBU","Jen",2,"Bad quality","I read a previous review that said hers got a run the first time she used them and I figured I'd just be more careful...mine got a run the second time I used them! Unless you're desperate, don't bother. I expected better quality for the price I paid!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 1.036, 0, 0, 1.9, 0, 0, 0, 0, 0, 0}",0.497,0.105,0.852,0.044,0,2,250,49
"B000P1TYEM","BRUSHPICKS","4.15","A2CH9Q3EGXN2OO","Moonshine",5,"These are great to have around!","I have purchased other brands and they are not as good as this one. We use them all the time. They are great to keep handy","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0}",0.401,0.134,0.787,0.079,0,0,122,26
"B000P1TYEM","BRUSHPICKS","4.15","A3I5YPJZMTG1QO","D. P. Taylor",5,"Good product for dental hygiene","My husband loves these brushpicks. They are more effective and durable than wooden toothpicks. The non-brush side is great for getting at debris stuck in a tooth or gumline, and the brush side is great for sweeping away food. Highly recommend.","{0, 0, 2.7, 0, 0, 0, 0, 0, 2.393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 0, 1.793}",0.952,0.328,0.635,0.036,0,0,243,42
"B000P1TYEM","BRUSHPICKS","4.15","AMK7YW3XOLCAW","bruce bagnell",5,"Better than floss, better than other pick-like tools for teeth.","These are absolutely the best tooth care items around, aside from brushing. When I used to brush & floss my dentist reports were so-so, but now that I moved to using these Doctor's brush picks after each meal I get perfect reports and no, I don't work for them, I have tried all other kinds of devices including looking in drug stores when in England, etc. and these are the best. Depending on your sensitivity you may at first wonder if you can get the brushes between your teeth but they are the smallest of this kind of device and if you work carefully you will find they get left over food out better than anything. Floss still may be required for celery strings trapped where your teeth are close but floss doesn't get out the between the teeth stuff as well as these brush picks. try them.","{0, 0, 0, 0, 1.739175, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0, 0, 0, 0}",0.948,0.141,0.816,0.043,3,0,795,148
"B000P1TYEM","BRUSHPICKS","4.15","A1ETUWCY1JHJ42","Nelli B ""Nelli B""",5,"Good oral care product for the money","I was hunting for another product very similar to this one. Decided to give the less expensive product a try. It is very good for the money, but is not as soft as my original choice. These certainly can and should be a part of complete oral care program. The dispensing carry case is handy. If a person does not have access to floss, or any other between the teeth cleaning items this product is definately worth a try. I will likely buy them again.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0, 0}",0.93,0.156,0.844,0,1,0,449,85
"B000P1TYEM","BRUSHPICKS","4.15","A3CP7OAPIZGHF9","Jay J Melquist ""Jay J""",5,"GREAT toothpick ... especially when you have a bridge","Love these toothpicks -- makes well and very functional ... have a bridge and this toothpicks works great / highly recommend.","{3.2, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 1.793}",0.922,0.437,0.563,0,0,0,125,18
"B000P1TYEM","BRUSHPICKS","4.15","A2I30L0RTZ0H5J","Michael K. Reilly",5,"The best toothpick you can buy","My first product review, and this was the product that got me hooked on Amazon Prime. Simply because I could never find these in the stores, and when I did, I simply bought every pack they had. My wife, sister in DC are addicted to these. I use them twice a day at least. My dentist told me he had never seen the sides of teeth so clean. And the added bonus is that it's so relaxing just sliding and gliding away.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.993, 0, 0, 0, 2.5, 0, 0, 0, 0, 2.493, 0, 0, 0, 0, 0}",0.893,0.13,0.87,0,0,0,413,82
"B000P1TYEM","BRUSHPICKS","4.15","A2JROQDAHDSUIM","J. Leighty",5,"Great price for great item","These brushpicks are easy to use with a great price and get the job done when you dont have time for flossing.","{0, 0, 0, 1.9, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.791,0.259,0.741,0,0,0,110,22
"B000P1TYEM","BRUSHPICKS","4.15","A320TDQJ41JJFB","K. Yuval",4,"Fairly good","The picks tiny hairs tend to bend very easily so that you need more than two to cover the entire mouth. other than that its quite good.","{0, 0, 0, 0, 0, 0, 0, 0, 1.693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.193}",0.708,0.191,0.809,0,0,0,135,27
"B000P1TYEM","BRUSHPICKS","4.15","A2OAGPCQ39Z08T","MK-48",3,"The tip is too sharp.","The tip is too sharp.the brush is not round. I think this product is so so only.I will pass next time.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,0,102,21
"B000162FT2","Large Muff","49.50","ATDO9SKMNKX33","M. Klein",5,"Exellent and great value. (5 star but could not enter above)","The large muff is a great product for someone with circulation problems. Holds the heat for hours.","{0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0}",0.34,0.188,0.688,0.124,0,0,98,17
"B00013KPDI","Digital Talking Compass English Spanish speaking","69.95","AWOL7SYKYVYZT","Nichole Poso ""Nichole""",5,"Helpful gadget","I bought this talking compass for my grandfather who is blind. He has enjoyed taking it on his walk to the mailbox in order to make sure he does not get turned around.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0}",0.44,0.146,0.783,0.07,0,0,167,33
"B000P9AR86","Gaia Herbs Astragalus Supreme","58.72","A20NVE1U6G8C7N","Nils",4,"Can't tell so far is they're having any effect","I bought Gaia herbal astragalus supreme after reading about some research showing that astragalus extract may help repair telomeres (in DNA strands in our cells). If that's accurate, we might live significantly longer by taking it.So far I haven't really noticed a difference. But I take a lot of supplements, so it's hard to be sure. It could be having an effect without my knowing it. Also, I've been taking only one or two caps a day.... the directions say to take four. So that may be why I haven't noticed much happening yet.One person wrote a review saying the caps were only half full of liquid. The ones I'm taking are about 3/4ths full. I'm not sure if that's good or bad really. (Were they totally full when packaged? Is this really an issue?) I haven't run into any negative effects at all, just uncertain there is any effect.Anyway, I like the idea of taking astrgalus, and I like Gaia's approach go herbal supplements. I'm giving it four stars based on wishful thinking.If I end up living forever, I'll post another review :)","{0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.017525, 0, 0, 1.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.443, 0, 0, 2.85, 0, -3.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.05, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3}",0.781,0.117,0.803,0.08,1,0,1038,184
"B000A3V1QO","Hair Off Instant Eyebrow Shapers Cold Wax Strips 18's","3.15","A2SJ8MGW9ZZABQ","Suki",5,"they work!","I don't know why these aren't more popular. This is the best thing on the market for keeping eyebrows in shape.There is no need for nasty, expensive waxing.This is fast and so easy.","{0, 0, 0, 0, 0, 0, 0, -1.54882, 0, 0, 0, 3.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 2.193}",0.011,0.169,0.64,0.191,0,0,181,33
"B000A3V1QO","Hair Off Instant Eyebrow Shapers Cold Wax Strips 18's","3.15","A2BZ7VLPF4RX2N","Laine Overbay ""Laine""",5,"I love it","As long as you wash your face free of the oils this product works wonders. You don't have to worry about all the time and pain involved with tweezing. Less time with remarkably less pain. This beauty product has a permanent spot on my shelf.","{0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.406, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, 0, 0, 0, -2.28535, 0, 2.5363, 0, 0, 0, 0, 0, 0, 0, 0}",0.393,0.166,0.716,0.118,0,0,241,45
"B000A3V1QO","Hair Off Instant Eyebrow Shapers Cold Wax Strips 18's","3.15","A3P9P1QJK9E3D1","Pattichat",5,"Hair Off cold wax strips","I've been searching for this product ever since Wal-Mart quit carrying it. These are the best facial hair remover strips I've ever used...better than some salon eyebrow waxings I've had, and less costly. Just remember that after you apply, to pull off in reverse direction of how the hair grows. Otherwise you'll get no better results than if you used scotch tape.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.406, 0, 0, 0, 0, 0, 0, 0}",0.399,0.063,0.884,0.053,0,0,364,64
"B00023DDSQ","Jobst Ultrasheer 15-20 mmHg Pantyhose","50.00","ALDYXETXBHXIH","Britta ""Britta""",1,"Bad run the FIRST time I wore them!","Having read the previous reviewers' reports warning about how easily this product could develop runs, I was super careful and tried very much to make my expensive pair last. The first time I had this pantyhose on, I got a bad run that ruined this very expensive pair of hosiery! Unbelievable!","{0, 0, 0, 0, 0, 0, -1.4, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 2.9, 0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0.8}",-0.223,0.163,0.695,0.142,0,2,292,51
"B0002DUT9M","PediFix No Sore Feet Stretch Socks","9.39","A1DV5IQNA5XBWJ","Sandy Hamilton",5,"Very good socks","These sock are great, I had surgery on both feet and they are big enough to go over my cast and keep my feet warm. I love them.","{0, 0, 0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 3.2, 0}",0.881,0.29,0.71,0,0,0,127,28
"B000GI0J6G","Welch Allyn Suretemp Plus 690 Electronic Thermometer #01690-200","257.99","A62UZSL0ECSPH","kalmguardian",5,"Wonderful thermometer","I love this thermometer. Don't get me wrong, it is definitely an expensive purchase. However, the money was well spent. My husband and I went through a considerable amount of trouble in regards to our children and trying to determine if they were truly having fevers. For a period of about 6 months, our kids were having fevers ranging from a low grade, to a true textbook definition of having a fever. Well, we were under the impression that they were. We have made several trips to the doctor's office, even switching pediatricians a few times in order to try to figure out what was going on. We were using an Exergen thermometer (which our doctor's office used)that continuously showed higher temperatures. Now, I'm not knocking the thermometer, in fact, it's helped us during other incidents of true fevers. But, based on what our pediatricians kept saying, the only way to get an accurate temperature reading is with a rectal temp. Now, the basic rectal thermometers that can be purchased at local pharmacies/walmart/target/etc never work for us. This Welch Allyn thermometer is accurate and considerable fast considering how long it takes to get rectal temps. So, for parents who have been having difficulty finding an accurate reading of your child's temperature, save yourself the stress and purchase something that will definitely match up to your standards. It's expensive, but will save you money in the long run.","{0, 1.6, 0, 0, 0, 0, 0, 0.777, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.98185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.55, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 0, -2.7, 0, 0, 0, 0, 0, 2.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 0, 0, 0, 0, 0, 0}",0.937,0.11,0.85,0.04,2,0,1424,241
